X,site_id,site_name,origin,city,state,partner_faculty,lat,lon,mgmt_type,google_img_id,pct_imp_2024,closest_zip,usda_plant_hardiness_2023,tree_canopy_cover_2023,CEC_landcover_2020,NLCD_landcover_2024,public_ok,AREASYMBOL,MUSYM,MUKEY,cokey,hzname,hzdept_r,hzdepb_r,sandtotal_r,silttotal_r,claytotal_r,om_r,geometry
55,GC01,Guttman CUNY,"New York, NY",New York,NY,Karla Fuller,40.71637,-74.06661,"Managed: mowed/tended lawns, yard, or park",1wWhPR0cIYxAFh4y6pvVpuyJ8qAdV2H8-,74,7304,7b,0,Urban and built-up,"Developed, Medium Intensity",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1821269.47316906, 2178338.06064633)"
